"ID","poids","aa_region","aa_zme","aa_milieu_residence","aa_sexe","aa_nom_region","fs_FCS","fs_HDDS","abs_agric_index","abs_nagric_index","abs_ubt_pc","abs_pdam_inv","abs_ractif","abs_superficie_pc","abs_stock_pc","adap_nb_assistance","adap_educ_cm","adap_nb_culture","adap_eco_div","adap_LhCSI_inv","trans_hygiene_index","trans_acces_eau","trans_electricite","trans_cuisson","trans_sol_log","trans_intrants","trans_proximite"
8592,357.362295375613,"5","6","1","1","Région 5",82,9,0,5.20401444794809,2.0225,25.4702194357367,0.5,0,11.6666666666667,0,2,0,82.3358830868648,4,45.8572588342843,2,0,0,0,0,83.4453671524056
8593,357.362295375613,"5","6","1","1","Région 5",82,9,15.7703671957368,6.95967042033215,4.11571428571429,39.7579560735096,0.571428571428571,0.857142857142857,15.7142857142857,0,2,6,82.3358830868648,4,55.7301643485353,2,1,0,0,6,52.7291512136139
8594,357.362295375613,"5","6","1","1","Région 5",82,9,1.52867768748459,4.84907154971254,1.79666666666667,44.8130277442702,0.333333333333333,0.333333333333333,122.833333333333,0,2,4,77.6749282696546,4,48.8432496595288,2,0,0,0,5,51.26374522017
8595,357.362295375613,"5","6","1","1","Région 5",82,9,2.82256749413946,4.55924455227179,0.747,21.2419350851606,0.6,0,38,0,2,0,82.3358830868648,4,49.8431367799947,2,0,0,0,0,80.4989620891895
7355,166.956181008939,"5","6","1","1","Région 5",55,8,4.20436165015102,4.38641364050912,0.1825,35.6919875130073,0.25,0.375,23.75,0,2,3,0,4,52.2085197087555,2,1,0,0,6,76.2711141138598
7356,166.956181008939,"5","6","1","1","Région 5",59,7,1.52867768748459,2.0519540731188,0.312857142857143,39.9601505423954,0.285714285714286,0.714285714285714,57.1428571428571,0,2,1,0,4,52.7441735232908,2,1,0,0,6,69.3790253181686
7357,166.956181008939,"5","6","1","1","Région 5",65,8,9.17306214404433,4.90378559164628,0.243333333333333,37.5606796116505,0.533333333333333,1,7.33333333333333,0,2,3,0,4,53.1250829025158,2,1,0,0,6,54.1370215353445
7358,166.956181008939,"5","6","1","1","Région 5",62,7,4.20436165015102,2.75709037165972,0.208571428571429,32.9586403485183,0.285714285714286,1,44.2857142857143,0,2,3,0,4,52.7441735232908,2,1,0,0,6,74.9428919727611
7359,166.956181008939,"5","6","1","1","Région 5",52,7,4.20436165015102,4.96804142769182,0.175555555555556,31.5276932440657,0.222222222222222,0.388888888888889,38.8888888888889,0,2,2,0,4,51.7919000752281,2,1,0,0,6,53.2960108902149
8600,166.956181008939,"5","6","1","1","Région 5",82,9,23.6025828719677,7.84387027444234,4.39166666666667,62.3960346131227,0.666666666666667,1.83333333333333,18.3333333333333,0,2,5,77.6749282696546,4,56.4443694345824,2,1,0,1,6,76.408297966205
8601,166.956181008939,"5","6","1","1","Région 5",82,9,18.6803302354754,6.15918984631599,3.141,31.3847900113507,0.8,1.4,22,0,2,4,85.5197204772422,4,49.8431367799947,2,1,0,0,6,73.4774859793173
8602,166.956181008939,"5","6","1","1","Région 5",82,9,15.7703671957368,5.63255350319861,2.724,47.2555746140652,0.4,0.6,183,0,2,4,77.6749282696546,4,57.4442565550482,2,1,0,0,5,72.1648569145469
8603,166.956181008939,"5","6","1","1","Région 5",82,9,24.36692171571,10.5558872870349,2.53666666666667,25.2896647613162,0.666666666666667,1.33333333333333,18.3333333333333,0,2,4,82.3358830868648,4,58.1108479686921,2,1,0,0,6,75.0956689014346
7351,153.482524295936,"5","6","1","1","Région 5",62,6,1.52867768748459,2.93014406945727,0.312857142857143,50.9677419354839,0.285714285714286,0.428571428571429,32.8571428571429,0,2,4,77.6749282696546,4,52.7441735232908,2,1,0,0,6,56.9150565935587
7352,153.482524295936,"5","6","1","1","Région 5",52,7,7.02692914429048,3.3351699463731,0.243333333333333,52.5247267048412,0.333333333333333,0.666666666666667,41.6666666666667,0,2,4,0,4,55.1248571434475,2,1,0,0,6,56.9150565935587
7353,153.482524295936,"5","6","1","1","Région 5",59,7,5.7330393376356,3.20691513065329,0.324444444444444,43.5483870967742,0.222222222222222,0.666666666666667,38.8888888888889,0,2,3,4.66095481721019,4,54.0138714540411,2,1,0,0,6,49.3267208070854
7354,153.482524295936,"5","6","1","1","Région 5",62,8,1.52867768748459,2.0519540731188,0.243333333333333,50.8474576271186,0.333333333333333,0.5,33.3333333333333,0,2,3,0,4,53.4583786093378,2,1,0,0,6,57.539451941873
8596,153.482524295936,"5","6","1","1","Région 5",82,9,7.79126798803277,5.04964407330197,2.74083333333333,54.1788691146655,0.333333333333333,0.833333333333333,18.3333333333333,0,2,4,77.6749282696546,4,54.7778909004726,2,1,0,0,6,77.8737039596489
8597,153.482524295936,"5","6","1","1","Région 5",82,9,15.7703671957368,5.7980904538341,0.6225,49.1740021705052,0.666666666666667,0.5,18.3333333333333,0,2,4,77.6749282696546,4,56.4443694345824,2,1,0,0,6,80.5145551655179
8598,153.482524295936,"5","6","1","1","Région 5",82,9,16.1530346271763,5.89914761084851,0.384285714285714,51.3985391056476,0.571428571428571,1.14285714285714,15.7142857142857,0,2,4,77.6749282696546,4,55.7301643485353,2,1,0,0,6,83.4453671524056
8599,153.482524295936,"5","6","1","1","Région 5",82,9,18.4460511584032,10.2628973197025,2.40142857142857,49.9073598678483,0.857142857142857,1.14285714285714,15.7142857142857,0,2,4,82.3358830868648,4,57.1585745206294,2,1,0,0,6,70.6994509211031
8604,153.482524295936,"5","6","1","1","Région 5",82,9,18.4460511584032,8.18587710662168,3.17375,50.6025381252,0.875,0.875,13.75,0,2,6,77.6749282696546,4,56.4443694345824,2,1,0,0,6,75.0878723632705
485,131.099033876945,"5","5","2","2","Région 5",85,8,0,9.05612139448528,0,44.5598687807545,0.538461538461538,0,7.53846153846154,2,2,0,90.6393922375636,4,58.5927572920376,2,1,0,1,0,100
486,131.099033876945,"5","5","2","1","Région 5",107,10,0,10.1212657262636,0,34.0745306277261,0.545454545454545,0.181818181818182,33,0,6,3,92.1552077924124,4,58.3829907632685,2,1,0,1,6,55.8921715736452
487,131.099033876945,"5","5","2","2","Région 5",21,4,2.82256749413946,3.90911030381845,0,50.2642649120915,0.571428571428571,0.0714285714285714,4.35714285714286,1,3,2,90.6393922375636,2,51.9583021205512,2,1,0,1,3,100
488,131.099033876945,"5","5","2","1","Région 5",108,9,2.82256749413946,7.57388422678192,0,25.1110319884564,0.375,0,58.75,1,3,0,85.9784374203534,1,63.9823229260942,2,1,0,1,0,51.3929157981892
489,131.099033876945,"5","5","2","1","Région 5",49.5,4,0,5.90307064636421,0,37.9008746355685,0.357142857142857,0.0357142857142857,13.7857142857143,0,5,2,93.823229627941,4,74.3496376690097,2,1,0,1,3,100
490,131.099033876945,"5","5","2","2","Région 5",84,9,0,4.07798365672265,0.149,34.9820903932064,0.6,0,14,1,3,0,82.3358830868648,1,60.7463603207332,2,1,0,1,0,60.607231044944
491,131.099033876945,"5","5","2","2","Région 5",36,1,0,2.11012738115371,0,25.7783990400673,0.6,0,19,0,1,0,12.9644639679089,4,60.7463603207332,2,1,0,1,0,100
492,131.099033876945,"5","5","2","1","Région 5",20,3,0,1.78492924102697,0.21,16.2146194747301,0.571428571428571,0.0571428571428571,9.28571428571429,1,1,2,85.9784374203534,4,51.9583021205512,2,1,0,1,3,89.001437268834
493,131.099033876945,"5","5","2","1","Région 5",38,5,0,6.44508085364778,0,41.618726443166,0.428571428571429,0,23.5714285714286,0,3,0,85.9784374203534,2,55.6009938674789,2,1,0,0,0,61.4404451519094
9481,137.285103805577,"5","9","1","1","Région 5",14,2,2.67568396266643,4.04724482515455,0,35.4442053489087,0.428571428571429,0.142857142857143,7.57142857142857,1,1,2,77.6749282696546,2,47.0986177017157,2,0,0,0,3,57.5316554037088
9482,137.285103805577,"5","9","1","1","Région 5",14,2,2.67568396266643,4.22081290463462,0,13.8888888888889,0.333333333333333,0,6.83333333333333,1,1,0,85.9784374203534,2,47.8128227877628,2,0,0,0,0,48.4701170856275
9483,137.285103805577,"5","9","1","1","Région 5",14,2,5.49825145680589,4.56589153686467,0,32.4514494793133,0.375,0.125,7.625,1,1,2,0,2,46.5629638871805,2,0,0,0,3,60.3174870000872
9499,137.285103805577,"5","9","1","1","Région 5",18,3,7.02692914429048,7.80019547265265,0.155,37.4597034171502,0.375,0.21875,16.875,2,1,3,0,1,40.2117030127092,2,0,0,0,5,63.815158663576
9500,137.285103805577,"5","9","1","1","Région 5",18.5,4,7.02692914429048,7.82713872728546,0,45.6814580031696,0.625,0.125,17.75,2,3,2,82.3358830868648,2,38.9618441121269,2,0,0,0,6,60.8843466766882
9502,137.285103805577,"5","9","1","1","Région 5",39,6,2.82256749413946,8.16831746029855,0,24.1602828520919,0.5,0,31.25,2,5,0,4.66095481721019,4,44.6073999337019,2,0,0,1,0,60.8843466766882
9517,137.285103805577,"5","9","1","1","Région 5",65,8,2.82256749413946,5.78129063128904,0.280714285714286,39.1044776119403,0.285714285714286,0.285714285714286,17,3,3,5,4.66095481721019,4,38.0690877545681,2,1,0,1,6,51.26374522017
9518,137.285103805577,"5","9","1","1","Région 5",50,7,6.26259030054819,5.57431952055158,0.6975,39.0977443609022,0.375,0.3125,18.25,3,1,3,4.66095481721019,4,37.7119852115446,2,0,0,0,5,29.266619757838
9520,137.285103805577,"5","9","1","1","Région 5",47.5,7,0,5.62176441606547,0.327272727272727,34.1738197424893,0.363636363636364,0.318181818181818,13.6363636363636,3,3,3,4.66095481721019,2,37.0302439930452,2,1,0,0,4,21.396336464672
2731,149.544869927914,"5","5","1","1","Région 5",45.5,6,1.52867768748459,5.19607296326348,0.128,40.0114372855509,0.533333333333333,0.316666666666667,1.73333333333333,1,1,4,4.66095481721019,4,46.146344253653,2,0,0,0,3,4.20951173059917
2733,149.544869927914,"5","5","1","1","Région 5",52.5,7,7.79126798803277,6.69937257294298,0.625,27.9255319148936,0.428571428571429,0.857142857142857,18.4285714285714,2,2,4,0,1,47.0986177017157,2,1,0,0,4,39.7857675311991
2734,149.544869927914,"5","5","1","1","Région 5",41,5,3.58690633788176,4.81936883841132,0.146,33.4028139656071,0.4,0.45,16,2,3,3,0,2,38.2119287717775,2,0,0,0,4,18.6105048682937
2735,149.544869927914,"5","5","1","1","Région 5",51,7,8.74343805144629,7.43284105861434,0.366875,36.6633131879833,0.5,0.5,7.625,2,2,4,4.66095481721019,1,37.7119852115446,2,1,0,0,5,44.2344725721336
2736,149.544869927914,"5","5","1","1","Région 5",59,8,2.82256749413946,4.35194599171129,0,32.5107810253953,0.285714285714286,0.357142857142857,15.5714285714286,3,3,3,4.66095481721019,2,45.6702075296217,2,0,0,0,5,34.0769204860972
2741,149.544869927914,"5","5","1","1","Région 5",14,2,0,2.8939476695525,0,14.2857142857143,0.375,0.1,7.125,1,1,3,77.6749282696546,2,40.2117030127092,2,0,0,0,3,73.6146698316625
2742,149.544869927914,"5","5","1","1","Région 5",14,2,0,3.81556645080464,0,31.9125380570163,0.375,0.1125,7.75,1,1,3,0,2,41.4615619132915,2,0,0,0,3,57.0678335222322
2743,149.544869927914,"5","5","1","1","Région 5",14,2,0,3.7572773347326,0.342857142857143,12.2994652406417,0.857142857142857,0.128571428571429,9.42857142857143,1,1,3,0,4,40.9259080987562,2,0,0,0,4,73.6146698316625
2744,149.544869927914,"5","5","1","1","Région 5",22.5,4,0,3.09935575001713,0,38.562091503268,0.666666666666667,0.166666666666667,13.6666666666667,1,1,3,0,4,49.4793013218725,2,0,0,0,4,73.6146698316625
2151,184.260643304037,"5","5","1","1","Région 5",14,2,0,3.81659521416969,0,45.3924914675768,0.5,0.1,8.5,1,2,2,90.6393922375636,4,39.2118158922434,2,0,0,0,3,72.3020407668921
2152,184.260643304037,"5","5","1","1","Région 5",19,1,2.82256749413946,3.4704878185746,0,41.1764705882353,0.4,0.0666666666666667,8.73333333333333,1,2,3,77.6749282696546,4,46.146344253653,2,0,0,1,3,75.0800758251063
2153,184.260643304037,"5","5","1","1","Région 5",29,2,0,3.7246134824946,0,30.3824666953159,0.333333333333333,0.0833333333333333,15.5,1,3,2,77.6749282696546,4,46.146344253653,2,0,0,0,3,73.6146698316625
2154,184.260643304037,"5","5","1","2","Région 5",26.5,5,0,2.56102565496591,0.06,25.4996971532405,0.166666666666667,0,17.6666666666667,1,3,0,90.6393922375636,4,40.2117030127092,2,1,0,1,0,75.0800758251063
2163,184.260643304037,"5","5","1","1","Région 5",59,7,7.02692914429048,5.56206057903848,0,37.7690802348337,0.666666666666667,0.111111111111111,7.22222222222222,1,2,2,77.6749282696546,1,44.1907803001745,2,0,0,0,3,86.2234022106198
2164,184.260643304037,"5","5","1","1","Région 5",62,8,7.79126798803277,8.53360846530213,0.512142857142857,23.5780633668406,0.642857142857143,0.285714285714286,20.9285714285714,2,2,3,77.6749282696546,1,61.1746283890736,2,0,0,0,5,76.3927048898767
2165,184.260643304037,"5","5","1","1","Région 5",36.5,5,6.26259030054819,3.2199439369833,0.144,46.5662383695171,0.8,0.3,2.4,3,2,2,0,1,4.74763507266889,2,0,0,0,3,81.9799611589617
2166,184.260643304037,"5","5","1","1","Région 5",78,9,17.9159913917332,8.10765615986065,2,27.1369620750638,0.444444444444444,0.333333333333333,20.5555555555556,3,4,3,77.6749282696546,1,68.5376798021114,2,1,0,0,5,89.001437268834
2172,184.260643304037,"5","5","1","1","Région 5",44,7,8.40872330030203,8.40188138362381,0.00277777777777778,29.1518807665011,0.444444444444444,0.166666666666667,5.66666666666667,2,2,3,77.6749282696546,4,49.6563489171853,2,1,0,0,4,23.7105496414096
5555,464.022713443227,"5","5","1","1","Région 5",74,7,1.52867768748459,5.33347075664714,0.135,48.6933186960632,0.25,0.5625,19.625,3,2,4,0,2,67.7044405350565,2,0,0,0,6,89.001437268834
5557,464.022713443227,"5","5","1","1","Région 5",74,8,2.82256749413946,6.19369086267968,1.425,34.5075318655852,0.285714285714286,0.428571428571429,20,3,1,3,77.6749282696546,1,69.4899532501741,2,1,0,0,4,89.001437268834
5558,464.022713443227,"5","5","1","1","Région 5",67,9,10.8016667018435,6.77181934593171,0.779,39.1210303804936,0.3,0.4,22,3,2,4,0,4,63.5587153941803,2,0,0,0,5,78.002874537668
5574,464.022713443227,"5","5","1","1","Région 5",14,2,0,3.81556645080464,0,29.1139240506329,0.25,0.0875,5.875,1,1,3,0,4,46.5629638871805,2,0,0,0,3,60.309690461923
5578,464.022713443227,"5","5","1","1","Région 5",14,2,0,3.22011155987922,0,19.9466310873916,0.428571428571429,0.114285714285714,6.14285714285714,1,1,3,0,4,48.5270278738098,2,0,0,0,3,47.9984986659867
5579,464.022713443227,"5","5","1","1","Région 5",14,2,2.82256749413946,4.22414054018979,0,26.3366336633663,0.375,0.125,5.75,1,1,3,0,4,49.0626816883451,2,0,0,0,3,5.45830242722775
5593,464.022713443227,"5","5","1","1","Région 5",22,4,2.82256749413946,6.64154842351234,2.10888888888889,21.7194570135747,0.444444444444444,0.444444444444444,21.5555555555556,2,3,4,0,4,52.9028857646346,2,1,0,0,6,89.001437268834
5595,464.022713443227,"5","5","1","1","Région 5",29,4,0,3.89057017149163,0.308571428571429,45.4115793619535,0.285714285714286,0.214285714285714,14.7142857142857,2,3,3,0,4,38.0690877545681,2,1,0,0,5,89.001437268834
5596,464.022713443227,"5","5","1","1","Région 5",25,3,4.35124518162405,6.96980456134601,0,21.4785214785215,0.333333333333333,0.333333333333333,17.6666666666667,2,1,3,0,4,40.7671958574125,2,1,0,0,6,89.001437268834
768,133.562975431801,"5","5","1","1","Région 5",81,8,0,5.01243103217895,0,23.7519500780031,0.230769230769231,0,6.69230769230769,3,5,0,82.3358830868648,4,55.0346228925429,2,0,0,1,0,76.2555210375315
769,133.562975431801,"5","5","1","2","Région 5",70.5,7,0,3.0062249845338,0,9.76863753213368,0.2,0,14.2,3,1,0,4.66095481721019,4,55.9575956191267,2,0,0,1,0,73.4774859793173
770,133.562975431801,"5","5","1","1","Région 5",47,6,0,5.17278142032247,0,19.0761714412614,0.333333333333333,0,11,3,2,0,82.3358830868648,4,69.6486654915179,2,0,0,1,0,100
771,133.562975431801,"5","5","1","1","Région 5",85,8,0,4.86299675286582,0,23.1804815291307,0.25,0,9.125,3,3,0,4.66095481721019,2,67.7044405350565,2,1,0,1,0,88.7194897621413
772,133.562975431801,"5","5","1","1","Région 5",59.5,5,0,4.21085877649835,0,32.2204014748054,0.25,0,10.375,1,1,0,14.4802795227578,4,68.9542994356389,2,0,0,1,0,53.2960108902149
773,133.562975431801,"5","5","1","1","Région 5",15,1,0,3.58473801861758,0,34.8022939933595,0.4,0,5,1,1,0,0,4,37.2120416513117,2,0,0,1,0,72.9106263027162
774,133.562975431801,"5","5","1","1","Région 5",15.5,1,0,3.23863062302248,0,31.9125380570163,0.2,0,209,1,1,0,0,2,39.2118158922434,2,0,0,1,0,83.4375706142414
775,133.562975431801,"5","5","1","1","Région 5",20,4,0,3.09884136833461,0,22.786547700755,0.222222222222222,0,3.66666666666667,1,1,0,0,4,37.434238789193,2,0,0,1,0,86.2234022106198
776,133.562975431801,"5","5","1","1","Région 5",15,2,0,1.1270076563115,0,28.8033974519111,0.2,0.07,0,1,1,3,0,4,37.2120416513117,2,0,0,1,3,86.2234022106198
1435,235.509015365658,"5","5","1","2","Région 5",14.5,3,0,2.57738140275184,0,31.9125380570163,0.333333333333333,0.1,6.66666666666667,1,4,2,0,4,46.146344253653,2,0,0,0,3,89.001437268834
1436,235.509015365658,"5","5","1","2","Région 5",18.5,3,15.2403074290667,3.38684223146795,0.9125,26.6766020864382,0.25,0.125,11.25,1,3,2,4.66095481721019,4,50.7988136130073,2,0,0,0,4,89.001437268834
1437,235.509015365658,"5","5","1","1","Région 5",21.5,3,0,3.89351155752398,0.384,31.9125380570163,0.2,0.1,15,2,1,2,4.66095481721019,4,41.2115901331751,2,0,0,0,4,89.001437268834
1438,235.509015365658,"5","5","1","1","Région 5",22.5,3,2.82256749413946,3.23530298746732,0.15,18.3035714285714,0.25,0.1,16.25,3,1,3,4.66095481721019,4,40.2117030127092,2,0,0,0,4,86.2234022106198
1446,235.509015365658,"5","5","1","1","Région 5",89,8,7.02692914429048,6.97828302685896,0.187692307692308,34.4656583188693,0.384615384615385,0.192307692307692,9.30769230769231,2,2,3,77.6749282696546,1,50.7663748234682,2,1,0,0,5,42.2022069020887
1447,235.509015365658,"5","5","1","1","Région 5",87,8,3.58690633788176,6.5040030543248,0.215555555555556,32.2317051025967,0.555555555555556,0.222222222222222,16.5555555555556,1,1,3,4.66095481721019,1,68.5376798021114,2,1,0,0,4,61.1662941833809
1448,235.509015365658,"5","5","1","1","Région 5",74,9,6.26259030054819,12.5157048972961,0,34.776375524035,0.615384615384615,0.173076923076923,19.1538461538462,2,3,2,77.6749282696546,4,62.6357426675964,2,1,0,1,5,31.2114407090868
1449,235.509015365658,"5","5","1","1","Région 5",66,8,2.82256749413946,5.0465825220507,0.206666666666667,39.3952967525196,0.333333333333333,0.333333333333333,13,3,4,3,82.3358830868648,1,51.7919000752281,2,0,0,0,4,59.6930916517729
1459,235.509015365658,"5","5","1","1","Région 5",51,7,8.17393541947232,6.76926065688906,0,46.6522535606423,0.411764705882353,0.176470588235294,4.76470588235294,1,3,2,92.1552077924124,4,45.7542316573919,2,1,0,0,3,72.1648569145469
9498,433.087865880345,"5","5","1","1","Région 5",14,2,0,4.22414054018979,0,21.6783216783217,0.285714285714286,0.142857142857143,5,1,1,3,0,4,39.4974979266622,2,0,0,0,3,50.5101792938366
9501,433.087865880345,"5","5","1","1","Région 5",14,2,0,4.39667985630481,0,14.7313691507799,0.285714285714286,0.142857142857143,7.14285714285714,1,1,3,0,4,48.5270278738098,2,0,0,0,3,56.066249410265
9505,433.087865880345,"5","5","1","1","Région 5",14,2,0,5.20211608417294,0,25.4302103250478,0.333333333333333,0.0833333333333333,3.38888888888889,1,1,3,0,4,46.7018370983563,2,0,0,0,3,50.5101792938366
9511,433.087865880345,"5","5","1","1","Région 5",17.5,3,6.26259030054819,6.02140885005233,0,33.4615384615385,0.444444444444444,0.111111111111111,11.6666666666667,2,1,3,0,4,47.2573299430595,2,0,0,0,6,50.5101792938366
9514,433.087865880345,"5","5","1","1","Région 5",16.5,3,7.02692914429048,5.35099549800024,0,31.8911685994648,0.444444444444444,0.0833333333333333,12.2222222222222,2,1,3,0,4,47.2573299430595,2,0,0,0,3,50.5101792938366
9516,433.087865880345,"5","5","1","1","Région 5",21,4,7.02692914429048,8.40352347661682,1.06181818181818,34.0581608593136,0.363636363636364,0.136363636363636,12.2727272727273,2,1,3,77.6749282696546,4,47.3583286420965,2,0,0,0,6,60.8843466766882
9529,433.087865880345,"5","5","1","1","Région 5",93,8,0.764338843742293,5.09583988742351,0.764375,34.5781115226546,0.375,0.375,20.25,3,3,4,82.3358830868648,4,62.0588847134815,2,0,0,0,4,34.7013158344114
9530,433.087865880345,"5","5","1","1","Région 5",36,7,2.82256749413946,6.32971396847904,0,35.1510204081633,0.5,0.458333333333333,27,3,2,5,0,4,56.9574827395926,2,0,0,0,4,32.394899195838
9531,433.087865880345,"5","5","1","1","Région 5",52,8,0,6.93879403708089,0.525833333333333,35.5188701304775,0.333333333333333,0.208333333333333,10.9166666666667,3,2,4,0,3,55.2910042054828,2,1,0,0,3,32.394899195838
5552,532.797138967746,"5","5","1","1","Région 5",94,8,0,5.7970663236759,0.224,39.2248642576296,0.4,0.05,19.8,3,5,2,7.84479220758761,1,70.5442547012882,2,1,0,1,6,89.001437268834
5553,532.797138967746,"5","5","1","1","Région 5",74,10,6.26259030054819,7.43657807327088,0.562692307692308,33.0299791847419,0.384615384615385,0.384615384615385,16.5384615384615,3,2,3,4.66095481721019,3,51.5355187622881,2,1,0,0,6,89.001437268834
5554,532.797138967746,"5","5","1","1","Région 5",81,10,0,5.22602987770245,0.2475,29.3031964691721,0.333333333333333,0,16,2,5,0,6.176770372059,4,71.523670627356,2,1,0,1,0,89.001437268834
5611,532.797138967746,"5","5","1","1","Région 5",60,5,7.02692914429048,7.11258920668754,3.10857142857143,34.7161262919439,0.571428571428571,0.392857142857143,20.7142857142857,2,1,4,0,4,46.5714639203313,2,1,0,0,6,89.001437268834
5612,532.797138967746,"5","5","1","1","Région 5",27,4,10.4669519506992,8.38125753843558,0,32.122905027933,0.333333333333333,0.5,34.1666666666667,2,1,4,0,4,47.523737368394,2,1,0,0,6,89.001437268834
5614,532.797138967746,"5","5","1","1","Région 5",25,3,9.70261310695691,10.8476901597986,2.4855,37.1462974111981,0.5,0.4,21.6,2,1,5,0,4,49.3672634978166,2,1,0,0,6,89.001437268834
5621,532.797138967746,"5","5","1","1","Région 5",14,2,0,4.39719423798734,0,14.5833333333333,0.333333333333333,0.1,10.2222222222222,1,1,3,0,4,46.146344253653,2,0,0,0,3,77.7287235691395
5624,532.797138967746,"5","5","1","1","Région 5",45,5,0,5.82729675491344,0,58.2978723404255,0.4,0,25,0,5,0,85.9784374203534,4,61.4438050369116,2,1,0,1,0,81.9721646207976
5625,532.797138967746,"5","5","1","1","Région 5",14,2,0,3.81223881524948,0,19.7183098591549,0.428571428571429,0.0857142857142857,3.28571428571429,1,1,3,0,2,39.4974979266622,2,0,0,0,3,81.9721646207976
5531,183.259226764341,"5","5","1","1","Région 5",14,2,0,3.27189506613215,0,25.0416435313715,0.333333333333333,0.1,7.77777777777778,1,1,3,0,3,49.4793013218725,2,0,0,0,3,77.5837431786301
5532,183.259226764341,"5","5","1","1","Région 5",14,2,0,2.9840767866091,0,32.1554770318021,0.428571428571429,0.1,6,1,1,3,0,4,47.0986177017157,2,0,0,0,3,69.3712287800044
5533,183.259226764341,"5","5","1","1","Région 5",15,2,0,3.56289131991915,0,33.0708661417323,0.6,0.1,8.2,1,1,1,77.6749282696546,4,46.8129356672969,2,0,0,0,3,72.1492638382186
5545,183.259226764341,"5","5","1","1","Région 5",55,7,11.5660055455858,5.65389193167111,0,27.5495750708215,0.444444444444444,0.555555555555556,11.4444444444444,2,2,4,4.66095481721019,3,37.434238789193,2,1,0,0,4,54.8827909235138
5546,183.259226764341,"5","5","1","1","Région 5",49,8,0,5.44757379076389,0.733333333333333,30.9569773855488,0.333333333333333,0.375,16,2,3,4,77.6749282696546,1,46.146344253653,2,0,0,0,4,51.26374522017
5547,183.259226764341,"5","5","1","1","Région 5",53.5,9,0,5.29485183041901,0.24,34.9868237482561,0.428571428571429,0.357142857142857,14.7142857142857,2,1,4,0,1,62.415987256505,2,1,0,0,5,29.266619757838
5589,183.259226764341,"5","5","1","1","Région 5",29.5,2,2.82256749413946,9.21769126756753,2.25545454545455,12.2994652406417,0.636363636363636,0.318181818181818,16.4545454545455,2,1,4,0,4,39.7572088670429,2,1,0,0,5,54.0417802783842
5591,183.259226764341,"5","5","1","1","Région 5",50,2,0,5.00975888300788,0,17.1707317073171,0.375,0.1875,28.75,3,3,3,0,4,37.7119852115446,2,0,0,0,4,45.0754832172631
5592,183.259226764341,"5","5","1","1","Région 5",31.5,3,0,4.98795744386978,0,41.222738648552,0.333333333333333,0.222222222222222,19.4444444444444,2,1,3,0,4,39.656210168006,2,0,0,0,5,56.0740459484291
5548,405.330110769868,"5","5","1","1","Région 5",75,10,7.02692914429048,5.01775003880045,0,23.8073602907769,0.285714285714286,0.285714285714286,16.8571428571429,3,2,3,82.3358830868648,3,38.0690877545681,2,0,0,0,4,51.26374522017
5549,405.330110769868,"5","5","1","1","Région 5",61,9,3.58690633788176,7.29659065115029,0.319444444444444,28.8642282867172,0.333333333333333,0.277777777777778,18.7777777777778,3,2,3,4.66095481721019,3,38.5452244785995,2,1,0,0,6,51.26374522017
5550,405.330110769868,"5","5","1","1","Région 5",48,7,3.44002280640872,4.37041979529422,0.263333333333333,28.4752475247525,0.5,0.333333333333333,9.33333333333333,3,2,4,0,1,38.5452244785995,2,0,0,0,4,40.265182489004
5562,405.330110769868,"5","5","1","1","Région 5",18.5,1,0,4.51144443803032,0,17.940466613033,0.285714285714286,0.128571428571429,4.57142857142857,1,1,3,77.6749282696546,4,47.0986177017157,2,0,0,0,3,37.4715543544615
5564,405.330110769868,"5","5","1","1","Région 5",18.5,2,0,5.63663473313489,0,14.8648648648649,0.6,0.1,6.2,1,1,3,0,4,65.558489635112,2,0,0,0,3,34.6935192962473
5565,405.330110769868,"5","5","1","1","Région 5",14,2,2.82256749413946,4.22414054018979,0,32.4514494793133,0.25,0.1,5.125,1,1,3,77.6749282696546,4,46.5629638871805,2,0,0,0,3,42.2022069020887
5607,405.330110769868,"5","5","1","1","Région 5",25,3,3.58690633788176,5.64920666414041,0.175714285714286,34.5503173902421,0.285714285714286,0.392857142857143,16.7142857142857,1,3,4,4.66095481721019,3,38.0690877545681,2,1,0,0,6,44.2344725721336
5609,405.330110769868,"5","5","1","1","Région 5",30.5,4,9.70261310695691,5.96746254781564,0,33.4600760456274,0.5,0.333333333333333,26.1666666666667,2,1,4,4.66095481721019,4,41.878181546819,2,0,0,0,5,44.2344725721336
5610,405.330110769868,"5","5","1","1","Région 5",27,6,7.02692914429048,6.68398684587184,0.327857142857143,32.4589545197207,0.428571428571429,0.428571428571429,20.4285714285714,3,1,4,0,3,39.4974979266622,2,0,0,0,6,35.1807307922164
1439,182.892854859574,"5","5","1","1","Région 5",15,3,0,2.89410493833023,0,36.9515011547344,0.444444444444444,0.0777777777777778,0,1,2,2,0,4,47.2573299430595,2,0,0,0,3,64.6978951679286
1440,182.892854859574,"5","5","1","1","Région 5",14,2,0,2.75043510054939,0.308571428571429,41.49377593361,0.285714285714286,0.0714285714285714,0,1,2,2,77.6749282696546,3,48.5270278738098,2,0,0,0,3,84.7579962171759
